X,Y,id,ref,@spider,amenity,cuisine,takeaway,addr:full,addr:city,addr:state,addr:postcode,addr:country,name,phone,website,brand,brand:wikidata,nsi_id
-87.6336694,41.903868,O6mSMdocaDG0mPb9zE04_fXzYzg=,4016,quiznos,fast_food,sandwich,yes,164 W Division St,Chicago,IL,60610,US,1212 N. LaSalle,(312) 642-3355,https://delivery.quiznos.com/?store_id=6359,Quizno's,Q1936229,quiznos-658eea
-113.48585,53.59991,D_rCevj9sJ58dabMOopNqvnhLX8=,9580,quiznos,fast_food,sandwich,yes,Unit 607 - 137 Ave NW,Edmonton,AB,T5E 6C1,CA,137 Ave. NW/113A St. NW,,https://delivery.quiznos.com/?store_id=6773,Quizno's,Q1936229,quiznos-658eea
-118.30123,33.85404,mfr5NtgDrj9pZ9r_5R9dFu-Q6tc=,648,quiznos,fast_food,sandwich,yes,1441 W Knox St,Torrance,CA,90501,US,190th and Normandie,,https://delivery.quiznos.com/?store_id=6214,Quizno's,Q1936229,quiznos-658eea
-92.46441,44.02241,jPF8vQfE-uw8b4G0kM-QNHaMIZk=,3669,quiznos,fast_food,sandwich,yes,101 1st Ave SW Ste 11,Rochester,MN,55902,US,1st Avenue,(507) 292-5725,https://delivery.quiznos.com/?store_id=6346,Quizno's,Q1936229,quiznos-658eea
-105.759696,53.1846121,cs9LvtwKo-u3uV1Nn3by7gYUpS4=,6356,quiznos,fast_food,sandwich,yes,3110 2nd Ave W,Prince Albert,SK,S6V 5E8,CA,2nd Ave Prince Albert,,https://delivery.quiznos.com/?store_id=6737,Quizno's,Q1936229,quiznos-658eea
-104.90367,39.76672,xYz30LIBWNiou3WIwhaNpmLiJFg=,15007,quiznos,fast_food,sandwich,yes,3535 Quebec St,Denver,CO,80207,US,35th and Quebec St,,https://delivery.quiznos.com/?store_id=11028,Quizno's,Q1936229,quiznos-658eea
-119.290384,45.852433,mDT0LHlkfe-qUnCdxPwZf6fgqCk=,4008,quiznos,fast_food,sandwich,yes,1565 N 1st St Ste 9,Hermiston,OR,97838,US,395 Mall,(541) 567-5050,https://delivery.quiznos.com/?store_id=6357,Quizno's,Q1936229,quiznos-658eea
-104.84725,39.778179,FiY1lk7tp8boas6wjZcwexKue-Y=,10810,quiznos,fast_food,sandwich,yes,4505 Peoria St Unit 102,Denver,CO,80239,US,45th and Peoria Street,,https://delivery.quiznos.com/?store_id=6488,Quizno's,Q1936229,quiznos-658eea
-114.10141,51.79528,pUDKgl3x3CQkMwZhiAt457cjmik=,12123,quiznos,fast_food,sandwich,yes,"100, 4529 49 Ave",Olds,AB,T4H 1A4,CA,49th Ave & 46th St - Olds,,https://delivery.quiznos.com/?store_id=6795,Quizno's,Q1936229,quiznos-658eea
-106.6550193,52.1729935,I7KGO7B-Bgk6VyGlyYUqWWFi0xk=,4489,quiznos,fast_food,sandwich,yes,820B 51st St E,Saskatoon,SK,S7K 0X8,CA,51st Street,(306) 975-1820,https://delivery.quiznos.com/?store_id=6702,Quizno's,Q1936229,quiznos-658eea
-84.3847612,33.7741055,JJFPsroKiDxekMjEuEeQhqr-3mI=,3068,quiznos,fast_food,sandwich,yes,710 Peachtree St NE Ste 116,Atlanta,GA,30308,US,710 Peachtree Street,(404) 532-1994,https://delivery.quiznos.com/?store_id=6318,Quizno's,Q1936229,quiznos-658eea
-120.8406627,56.2388692,TgFdROsJ3N48yqWfcfawz7sMzhY=,3701,quiznos,fast_food,sandwich,yes,9115 96A St,Fort St John,BC,V1J 6X6,CA,96A and 100 Street,(250) 787-1126,,Quizno's,Q1936229,quiznos-658eea
-122.6592859,45.6929872,6tAl1vxG4q0cO5vQnbIcBtauHsI=,2440,quiznos,fast_food,sandwich,yes,1217 Northeast 99th Street Suite 103,Vancouver,WA,98665,US,99 Street Crossing,(360) 546-5396,https://delivery.quiznos.com/?store_id=6290,Quizno's,Q1936229,quiznos-658eea
-158.06535,21.50139,YA1QVUsOOPQcdVkNdspC8bMljx8=,14987,quiznos,fast_food,sandwich,yes,1 Schofield Barracks,Schofield Barracks,HI,96857,US,"AAFES - Schofield Barracks, Bldg 752",,https://delivery.quiznos.com/?store_id=10168,Quizno's,Q1936229,quiznos-658eea
-79.7033043,43.4506506,eWJqrpLx-bHiBP4iHWXbQlT56kk=,14755,quiznos,fast_food,sandwich,yes,"223 North Service Road West, Bldg A",Oakville,ON,L6M 3R2,CA,Abbey Centre Oakville,,https://delivery.quiznos.com/?store_id=6841,Quizno's,Q1936229,quiznos-658eea
-80.9946754,46.4475413,bzN4xFTVksE7Bd8a8PXMdzYNhZk=,4486,quiznos,fast_food,sandwich,yes,15B-2040 Algonquin Rd,Sudbury,ON,P3E 4Z6,CA,Algonquin Square,(705) 523-8108,https://delivery.quiznos.com/?store_id=6700,Quizno's,Q1936229,quiznos-658eea
-112.50766,45.98637,An-NXkCsxnIwPmFyF79SgkDOXK4=,5016,quiznos,fast_food,sandwich,yes,2119 Amherst Ave,Butte,MT,59701,US,Amherst,,https://delivery.quiznos.com/?store_id=6390,Quizno's,Q1936229,quiznos-658eea
-82.20151,41.41855,h0n9T9EArviQbnS9Y2K0xwt_AVE=,5278,quiznos,fast_food,sandwich,yes,1980 Cooper Foster Park Rd W,Lorain,OH,44053,US,Amherst,(440) 282-3382,https://delivery.quiznos.com/?store_id=6400,Quizno's,Q1936229,quiznos-658eea
-117.8764836,33.690033,A2E7em0yzb4CNzYi4muODDjy9aA=,1282,quiznos,fast_food,sandwich,yes,545 Anton Blvd Ste 103,Costa Mesa,CA,92626,US,Anton,(714) 546-7222,https://delivery.quiznos.com/?store_id=6239,Quizno's,Q1936229,quiznos-658eea
-121.947722,37.511503,-W6YNXvFJzyVc1e9Fp-3TBeTKw0=,14811,quiznos,fast_food,sandwich,yes,43937 Hugo Ter,Fremont,CA,94538,US,Auto Mall,,https://delivery.quiznos.com/?store_id=6575,Quizno's,Q1936229,quiznos-658eea
-76.66844,39.17739,nj2ZSyFCIPduNYIqP7RtbzVJqIM=,8344,quiznos,fast_food,sandwich,yes,Terminal D,Baltimore,MD,21240,US,Baltimore Washington Int'l Airport - Terminal D,,,Quizno's,Q1936229,quiznos-658eea
-111.9900433,40.7296918,_fDYqcY5rhLjZi7nbWOfUZmfPzA=,576,quiznos,fast_food,sandwich,yes,1775 S 4130 W Ste D,Salt Lake City,UT,84104,US,Bangerter Pointe,(801) 973-6300,https://delivery.quiznos.com/?store_id=6210,Quizno's,Q1936229,quiznos-658eea
-119.4279438,49.8880184,frOhrZI5iLtXLQVTfq8nDN-K60M=,12664,quiznos,fast_food,sandwich,yes,306-1500 Banks Rd,Kelowna,BC,V1X 7Y1,CA,Banks and Harvey,,https://delivery.quiznos.com/?store_id=6805,Quizno's,Q1936229,quiznos-658eea
-90.09864,29.87721,VxltmAlJThqEO_6HF3l84RV4eUA=,6170,quiznos,fast_food,sandwich,yes,1855 Barataria Blvd Ste C1,Marrero,LA,70072,US,Barataria,,https://delivery.quiznos.com/?store_id=6419,Quizno's,Q1936229,quiznos-658eea
-71.213887,46.8624235,hnJ9OP-nxOQa9ajj--mn0RV-9fQ=,10073,quiznos,fast_food,sandwich,yes,3324 Rue Du Carrefour,Beauport,QC,G1C 7E1,CA,Beauport,,https://delivery.quiznos.com/?store_id=6779,Quizno's,Q1936229,quiznos-658eea
-75.8179258,45.3294918,s5Pb6WztprUz4IkJlzj4ivOkB9c=,1215,quiznos,fast_food,sandwich,yes,"1831 Robertson Road, Unit 18",Ottawa,ON,K2H 8X3,CA,Bells Corner,(613) 726-3376,https://delivery.quiznos.com/?store_id=6634,Quizno's,Q1936229,quiznos-658eea
-91.64308,42.03491,zl_X0kFhMxxRUyzKV59rHlRm4v4=,298,quiznos,fast_food,sandwich,yes,600 Blairs Ferry Rd NE Ste E,Cedar Rapids,IA,52402,US,Blairs Place Shopping Center,(319) 294-8524,https://delivery.quiznos.com/?store_id=6201,Quizno's,Q1936229,quiznos-658eea
-80.30948,25.73296,SCtFxeYjHYtTRmbzABaoparU35I=,14294,quiznos,fast_food,sandwich,yes,7100 SW Bird Road,Miami,FL,33155,US,BMS Bird East,,https://delivery.quiznos.com/?store_id=6556,Quizno's,Q1936229,quiznos-658eea
-122.9487798,49.1919884,r-6WlC6IKJ-BmC13aPQTHAp8684=,3822,quiznos,fast_food,sandwich,yes,805 Boyd St,New Westminster,BC,V3M 5X2,CA,Boyd Street,,https://delivery.quiznos.com/?store_id=6688,Quizno's,Q1936229,quiznos-658eea
-90.49898,43.97233,R6yVtdocKzWwRF2sqoi7835e7W4=,14421,quiznos,fast_food,sandwich,yes,1030 E CLifton St,Tomah,WI,54660,US,BP - Highway 12 and 16,,https://delivery.quiznos.com/?store_id=6559,Quizno's,Q1936229,quiznos-658eea
-86.59207,36.59101,xK7KLvV-bofDv9EyckqMhOML6zY=,11125,quiznos,fast_food,sandwich,yes,5500 Highway 31 W,Portland,TN,37148,US,BP - Highway 31 West,,,Quizno's,Q1936229,quiznos-658eea
-88.68964,37.16156,5pwtUwSTUptgz3bjuaLHSeMLlFA=,6620,quiznos,fast_food,sandwich,yes,2105 E 5th St,Metropolis,IL,62960,US,BP - Highway 45 and Dever Road,,https://delivery.quiznos.com/?store_id=6975,Quizno's,Q1936229,quiznos-658eea
-89.40083,43.06433,lSqcr-cFVehu9R1Ov5bpscto4Yg=,14245,quiznos,fast_food,sandwich,yes,318 S Park Street,Madison,WI,53715,US,BP - Park Street Madison,,https://delivery.quiznos.com/?store_id=6554,Quizno's,Q1936229,quiznos-658eea
-95.4174496,29.6905844,xaJPpLV95dPtXfas2ZL19xaA_KM=,1994,quiznos,fast_food,sandwich,yes,8502 Main St Ste A,Houston,TX,77025,US,Braesmain,(832) 778-8014,https://delivery.quiznos.com/?store_id=6268,Quizno's,Q1936229,quiznos-658eea
-111.9952726,33.4071923,rC6pAFMlFaG44PTFzTG5l0E0DWA=,5538,quiznos,fast_food,sandwich,yes,4001 E Broadway Rd Ste B12A,Phoenix,AZ,85040,US,Broadway Commerce Park,(602) 431-5754,https://delivery.quiznos.com/?store_id=6407,Quizno's,Q1936229,quiznos-658eea
-105.04397,39.91488,OnkT58ZrDHkDuTHAKvmGnWwzVeE=,15062,quiznos,fast_food,sandwich,yes,4490 W. 121st Ave,Broomfield,CO,80020,US,Broomfield Corners,,https://delivery.quiznos.com/?store_id=11170,Quizno's,Q1936229,quiznos-658eea
-98.5725099,29.4911873,rMa9As9QYgIr9GltjVGvlv65oJw=,4960,quiznos,fast_food,sandwich,yes,6408 Callaghan Rd,San Antonio,TX,78229,US,Callaghan Road Center,(210) 308-5525,https://delivery.quiznos.com/?store_id=6388,Quizno's,Q1936229,quiznos-658eea
-86.36969,39.67721,gEt3gMIu50lZygQ7q0uFaOpJN_U=,2469,quiznos,fast_food,sandwich,yes,5971 Cambridge Way,Plainfield,IN,46168,US,Cambridge Place Shopping Center,(317) 838-7433,https://delivery.quiznos.com/?store_id=6293,Quizno's,Q1936229,quiznos-658eea
-90.36889,43.99144,5tD77XjwGSh1WftKcQVvVPqs3U4=,14615,quiznos,fast_food,sandwich,yes,200 US Highway 12/16,Camp Douglas,WI,54618,US,Camp Douglas,,,Quizno's,Q1936229,quiznos-658eea
-83.1705682,42.6369579,B7DK9YDW05WuLg2_G59zTI9Ips8=,5011,quiznos,fast_food,sandwich,yes,2933 Crooks Rd,Rochester Hills,MI,48309,US,Campus at Auburn and Crooks,,https://delivery.quiznos.com/?store_id=6389,Quizno's,Q1936229,quiznos-658eea
-113.4231271,53.5394398,VlOhf_YD-FOR1OUfGqdIoOxw61A=,2201,quiznos,fast_food,sandwich,yes,Capilano Shopping Centre,Edmonton,AB,T6A 0A1,CA,Capilano Mall,(780) 485-2999,https://delivery.quiznos.com/?store_id=6648,Quizno's,Q1936229,quiznos-658eea
-97.7415973,30.2710071,xLzXHxDJFL7vtu3-VwzgCBP2v5k=,246,quiznos,fast_food,sandwich,yes,922 Congress Ave,Austin,TX,78701,US,Capitol,(512) 494-9300,,Quizno's,Q1936229,quiznos-658eea
-66.039429,18.398575,PHdckmJiF5pp4lBZHHUb9T2PWvQ=,5823,quiznos,fast_food,sandwich,yes,369  De Diego,Rio Piedias,PR,923,PR,Caribbean Pediatric,,,Quizno's,Q1936229,quiznos-658eea
-122.9748771,46.7253748,xrUWvtpjR7NXBu1biSY85CK-ozc=,4372,quiznos,fast_food,sandwich,yes,136 W High St,Centralia,WA,98531,US,Centralia Factory Outlets,(360) 330-5100,https://delivery.quiznos.com/?store_id=6373,Quizno's,Q1936229,quiznos-658eea
-120.5831551,46.5999084,s3b22YlKfExdZaYIzCv51FmTwKE=,9814,quiznos,fast_food,sandwich,yes,5603 Summitview Ave Unit 102,Yakima,WA,98908,US,Chalet Place Shopping Center,,https://delivery.quiznos.com/?store_id=6479,Quizno's,Q1936229,quiznos-658eea
-64.75922,46.09274,TtPOlQW2f0p0pjUiEmKNvwFL4Jc=,9750,quiznos,fast_food,sandwich,yes,4B-18 Champlain St,Dieppe,NB,E1A 1N3,CA,Champlain Street Plaza,,https://delivery.quiznos.com/?store_id=6774,Quizno's,Q1936229,quiznos-658eea
-85.79423,38.35212,itIvITDqAL1V-T8AAAhCOg95blw=,3813,quiznos,fast_food,sandwich,yes,4212 Charlestown Rd Ste 1,New Albany,IN,47150,US,Charlestown Road,(812) 981-7849,https://delivery.quiznos.com/?store_id=6353,Quizno's,Q1936229,quiznos-658eea
-93.6009879,44.8285111,3nZYlkKXyr6dnYfgqXaJAcFGEQk=,13805,quiznos,fast_food,sandwich,yes,232 Pioneer Trl,Chaska,MN,55318,US,Chaska Commons,,https://delivery.quiznos.com/?store_id=6543,Quizno's,Q1936229,quiznos-658eea
-81.05336,40.06081,TQsCfBc2P4zXOg4WE-QlWWSV-mI=,7008,quiznos,fast_food,sandwich,yes,66440 Belmont Morristown Rd,Belmont,OH,43718,US,Marathon - Bel-Morr Market,,https://delivery.quiznos.com/?store_id=6439,Quizno's,Q1936229,quiznos-658eea
-95.56926,29.8672,Ov02gUgmZrb8VdOuYx7olgeUxLw=,13198,quiznos,fast_food,sandwich,yes,10920 W Little York Rd,Houston,TX,77041,US,Chevron - Fuel Depot,,https://delivery.quiznos.com/?store_id=6528,Quizno's,Q1936229,quiznos-658eea
-93.13363,35.28133,5sMk2f_gujpZjcmwCCD_YhuBW24=,3741,quiznos,fast_food,sandwich,yes,407 N Arkansas Ave Ste 3,Russellville,AR,72801,US,City Mall,(479) 968-7827,https://delivery.quiznos.com/?store_id=6352,Quizno's,Q1936229,quiznos-658eea
-92.90249,44.9429,UP6-DId1rrz3B0r4W-CiI5qbjOk=,9124,quiznos,fast_food,sandwich,yes,10075 City Walk Dr Ste F,Woodbury,MN,55129,US,City Walk,,https://delivery.quiznos.com/?store_id=6468,Quizno's,Q1936229,quiznos-658eea
-118.7943726,55.2414313,MkFiVTpAPlLSTH3N3q5TnpsmLF8=,13917,quiznos,fast_food,sandwich,yes,8301 99 Street,Clairmont,AB,T8X 5B1,CA,Clairmont Travel Centre,,https://delivery.quiznos.com/?store_id=6823,Quizno's,Q1936229,quiznos-658eea
-53.9558,48.14492,WkWa4uwivhC16-doJ1QV5RtMtkQ=,14700,quiznos,fast_food,sandwich,yes,132 Trans Canada Highway,Clarenville,NL,A5A 1Y3,CA,Clarenville,,https://delivery.quiznos.com/?store_id=6835,Quizno's,Q1936229,quiznos-658eea
-79.6312356,43.5093435,677lK1fAxmd5TWXjkaZyqG9B8Ww=,4172,quiznos,fast_food,sandwich,yes,C11-960 Southdown Rd,Mississauga,ON,L5J 2Y4,CA,Clarkson Crossing,(905) 855-0782,https://delivery.quiznos.com/?store_id=6692,Quizno's,Q1936229,quiznos-658eea
-122.3247049,49.0505838,uM1gDQD_NpFH3LlmH0C37sTuSUw=,681,quiznos,fast_food,sandwich,yes,32500 South Fraser Way,Abbotsford,BC,V2T 4W1,CA,Clearbrook Town Square,(604) 504-7849,https://delivery.quiznos.com/?store_id=6607,Quizno's,Q1936229,quiznos-658eea
-122.3350368,47.6033615,mx8pArEhrURIV1mw7zXHmU88BoM=,3372,quiznos,fast_food,sandwich,yes,821 1st Ave,Seattle,WA,98104,US,Colman Building,(206) 382-8840,https://delivery.quiznos.com/?store_id=6330,Quizno's,Q1936229,quiznos-658eea
-123.0697631,49.2616057,n4g3lK4Va-y5XNKwVuy8i0MBbI0=,752,quiznos,fast_food,sandwich,yes,2580 Commercial Dr,Vancouver,BC,V5N 4C2,CA,Commercial Drive,(604) 872-8097,https://delivery.quiznos.com/?store_id=6612,Quizno's,Q1936229,quiznos-658eea
-100.0195,37.77955,sIP66p1-RoLa33jezkjzKY7Zz6Q=,10924,quiznos,fast_food,sandwich,yes,2615 Gary Ave,Dodge City,KS,67801,US,Conoco - Gary Avenue and Hwy 50,,https://delivery.quiznos.com/?store_id=6489,Quizno's,Q1936229,quiznos-658eea
-99.12254,40.69938,HyeHiiw6HrNudVyBS7KETmNNn7Y=,178,quiznos,fast_food,sandwich,yes,3004 Highway 30 W,Kearney,NE,68845,US,Conoco - Highway 30 W,(308) 234-6554,https://orders.deliverybyquiznos.com/mp/ordernow/store_selection?restid=706,Quizno's,Q1936229,quiznos-658eea
-95.46741,30.28504,Oao3nQPIi3_fK7w072Wue_9csWI=,14922,quiznos,fast_food,sandwich,yes,504 Medical Center Blvd,Conroe,TX,77304,US,Conroe Regional Medical Center,,https://delivery.quiznos.com/?store_id=7379,Quizno's,Q1936229,quiznos-658eea
-113.9748532,50.7065834,LvnD7LNrQ2WQYr3xSGPEHSqG31I=,6902,quiznos,fast_food,sandwich,yes,309-201 Southridge Dr Bldg B3,Okotoks,AB,T1S 2E1,CA,Cornerstore Shopping Center,(403) 995-1893,https://delivery.quiznos.com/?store_id=6744,Quizno's,Q1936229,quiznos-658eea
-121.9612034,49.14233,9HRQWhOp-dB19m4j-kzhl3T7f4s=,2597,quiznos,fast_food,sandwich,yes,45609 Luckakuck Way,Chilliwack,BC,V2R 1A3,CA,Cottonwood,(604) 824-7944,https://delivery.quiznos.com/?store_id=6653,Quizno's,Q1936229,quiznos-658eea
-117.60498,33.45404,ZpmKW7QxEDJnKuxiHyCsf-ckDjc=,2839,quiznos,fast_food,sandwich,yes,1001 Avenida Pico Ste F,San Clemente,CA,92673,US,Courtyards at Talega,(949) 218-1930,https://delivery.quiznos.com/?store_id=6308,Quizno's,Q1936229,quiznos-658eea
-93.18827,36.64341,-nJoyUF5-oA5ExiJ7T-tIB4SDBc=,15049,quiznos,fast_food,sandwich,yes,225 Cross Creek Boulevard,Branson,MO,65616,US,Cross Creek Center,,https://delivery.quiznos.com/?store_id=11187,Quizno's,Q1936229,quiznos-658eea
-73.0009612,41.2672293,KWJtEcY-hVb-BCp1kCeeb6ptIHc=,4494,quiznos,fast_food,sandwich,yes,263 Boston Post Rd Ste 2,Orange,CT,6477,US,Crossroads Plaza,(203) 795-7000,https://delivery.quiznos.com/?store_id=6378,Quizno's,Q1936229,quiznos-658eea
-123.1200342,49.2865022,euO_WiGwIVX0wnakeU5-Z_49p80=,209,quiznos,fast_food,sandwich,yes,1050 West Pender Street,Vancouver,BC,V6E 3S7,CA,Dacon Building,(604) 801-6678,https://delivery.quiznos.com/?store_id=6598,Quizno's,Q1936229,quiznos-658eea
-63.5631562,44.706183,zdbYja6JQPg4JCNmr4_8njMPFgg=,12378,quiznos,fast_food,sandwich,yes,30 Foulis Row,Dartmouth,NS,B3B 0E1,CA,Dartmouth Crossing,,https://delivery.quiznos.com/?store_id=6798,Quizno's,Q1936229,quiznos-658eea
-123.011814,49.2643223,izcubK0b5yYu75WuGCyUGXYoz8k=,12248,quiznos,fast_food,sandwich,yes,4192 Dawson St,Burnaby,BC,V5C 0A4,CA,Dawson Street,,https://delivery.quiznos.com/?store_id=6796,Quizno's,Q1936229,quiznos-658eea
-113.6178048,53.5374342,4V_X-3Ss_Hlf7JcLSklmv1lGr74=,1083,quiznos,fast_food,sandwich,yes,9940 170 St NW,Edmonton,AB,T5T 6G7,CA,Depot 170,(780) 444-7827,https://delivery.quiznos.com/?store_id=6632,Quizno's,Q1936229,quiznos-658eea
-73.7000095,45.5772856,_Iw2tJRbzaWQkHDllYluhYq421Y=,14722,quiznos,fast_food,sandwich,yes,1093 Boulevard des Laurentides,Laval,QC,H7G 2W2,CA,Des Laurentides,,https://delivery.quiznos.com/?store_id=6836,Quizno's,Q1936229,quiznos-658eea
-104.67415,39.85323,iucTltZwlf27Am6gah8Uug1Zsx8=,46,quiznos,fast_food,sandwich,yes,8400 Pena Blvd Concourse A Ste D,Denver,CO,80249,US,DIA Concourse A,(303) 342-7399,,Quizno's,Q1936229,quiznos-658eea
-79.6253897,43.6385273,jrTr1W2MxKcv301V98n0UysUBxc=,3157,quiznos,fast_food,sandwich,yes,5170 Dixie Rd,Mississauga,ON,L4W 1E3,CA,Dixie Road and Aimco,(905) 282-9101,https://delivery.quiznos.com/?store_id=6665,Quizno's,Q1936229,quiznos-658eea
-90.04098,30.41348,zDsslsroGS2xhXGnFvj-tu1nvQQ=,13731,quiznos,fast_food,sandwich,yes,1665 Dove Park Rd Ste 300,Mandeville,LA,70471,US,Dove Park Commons,,https://delivery.quiznos.com/?store_id=6540,Quizno's,Q1936229,quiznos-658eea
-81.6601127,30.3285615,g1IaZJ_kSSvzKIZzGmaV69tbF0c=,2119,quiznos,fast_food,sandwich,yes,224 N Hogan St,Jacksonville,FL,32202,US,Downtown,(904) 798-8889,https://delivery.quiznos.com/?store_id=6985,Quizno's,Q1936229,quiznos-658eea
-122.64399,47.09152,R6rKOVjftg5zgFB7TU_h6MqgoMM=,3972,quiznos,fast_food,sandwich,yes,1520 Wilmington Dr Ste C2,Dupont,WA,98327,US,Dupont Station,(253) 964-4700,https://delivery.quiznos.com/?store_id=6355,Quizno's,Q1936229,quiznos-658eea
-121.98703,47.72713,OoZfHCdNxDLH2FGfjZD8iQDZNTE=,4376,quiznos,fast_food,sandwich,yes,14110 Main St NE Ste C,Duvall,WA,98019,US,Duvall Safeway Plaza,(425) 844-0755,https://delivery.quiznos.com/?store_id=6374,Quizno's,Q1936229,quiznos-658eea
-98.699536,35.5260275,gOB1txGLOBJnT74qpIItuabZAbI=,6608,quiznos,fast_food,sandwich,yes,701 E Main St Ste A,Weatherford,OK,73096,US,East Main,(580) 772-7849,https://delivery.quiznos.com/?store_id=6431,Quizno's,Q1936229,quiznos-658eea
-97.30551,30.31187,mCEgB47-8d8vm2M4RjOZPgrUwTo=,14833,quiznos,fast_food,sandwich,yes,962 East Highway 290,Elgin,TX,78621,US,Elgin Travel Center,,,Quizno's,Q1936229,quiznos-658eea
-113.476558,53.4256991,K77XTPwFUBOkVCHEJ1rIKpTfr3A=,11946,quiznos,fast_food,sandwich,yes,9264 Ellerslie Rd SW,Edmonton,AB,T6X 0K6,CA,Ellerslie Road SW and 91 Street SW,,https://delivery.quiznos.com/?store_id=6791,Quizno's,Q1936229,quiznos-658eea
-90.1838483,29.9597708,iy64wTRSblekfn_TmfdAv1r-EhE=,4892,quiznos,fast_food,sandwich,yes,1130 S Clearview Pkwy Ste D,Harahan,LA,70123,US,Elmwood Village Plaza,,https://delivery.quiznos.com/?store_id=6386,Quizno's,Q1936229,quiznos-658eea
-113.9848642,51.082063,vPG6ev5vKC2v-W04I5GEK1d1xec=,5965,quiznos,fast_food,sandwich,yes,301-3508 32nd Ave NE,Calgary,AB,T1Y 6J2,CA,Elveden Centre,(403) 291-1919,https://delivery.quiznos.com/?store_id=6728,Quizno's,Q1936229,quiznos-658eea
-113.2882048,53.5680437,HCWPpVlQUH-yQzrkDarLpoYpc78=,12537,quiznos,fast_food,sandwich,yes,220-5000 Emerald Dr,Sherwood Park,AB,T8H 0P5,CA,Emerald Hills,,https://delivery.quiznos.com/?store_id=6801,Quizno's,Q1936229,quiznos-658eea
-93.17734,45.01148,ULx0ONOuWEdh7dzFQiChHv7hsvs=,2304,quiznos,fast_food,sandwich,yes,2339 Fairview Ave N,Roseville,MN,55113,US,Fairdale Shops,(651) 255-3344,https://delivery.quiznos.com/?store_id=6284,Quizno's,Q1936229,quiznos-658eea
-112.7945932,49.6683725,7L9NBtpC0iVfaRzKZft7mKUApQc=,1527,quiznos,fast_food,sandwich,yes,2408 Fairway Plaza Rd South,Lethbridge,AB,T1K 6Z3,CA,Fairway Plaza Mall,(403) 317-9333,https://delivery.quiznos.com/?store_id=6638,Quizno's,Q1936229,quiznos-658eea
-78.622443,35.873111,dwJc8P4xGIkyWUiuU8ZEK_erKZw=,91,quiznos,fast_food,sandwich,yes,6605 Falls of Neuse Rd,Raleigh,NC,27615,US,Falls Village,(919) 676-1909,https://delivery.quiznos.com/?store_id=6188,Quizno's,Q1936229,quiznos-658eea
-81.3333636,43.0094482,bmmimRHSYhgmIPXPEHRAUsjYsvE=,5470,quiznos,fast_food,sandwich,yes,1985 Hyde Park Rd,London,ON,N6H 0A3,CA,Fanshawe and  Hyde Park,,https://delivery.quiznos.com/?store_id=6724,Quizno's,Q1936229,quiznos-658eea
-98.7080343,46.9016764,Vx9Skf6zyPxDAP8G1oDPVY_y580=,3621,quiznos,fast_food,sandwich,yes,721 1st Ave S,Jamestown,ND,58401,US,First Avenue and Eighth Street,(701) 251-9348,https://delivery.quiznos.com/?store_id=6341,Quizno's,Q1936229,quiznos-658eea
-122.78101,49.15708,yRo0BUzqswgmfeFT6fFytfeSVfc=,674,quiznos,fast_food,sandwich,yes,403-15940 Fraser Hwy,Surrey,BC,V4N 0X8,CA,Fleetwood Park Village Shopping Center,(604) 543-7080,https://delivery.quiznos.com/?store_id=6605,Quizno's,Q1936229,quiznos-658eea
